64,64 64,75 65,64 65,75 66,64 66,75 67,64 67,75 68,64 68,75 69,64 69,75 70,64 70,75 71,64 71,75 72,64 72,75 73,64 73,75 74,64 74,75 75,64 75,75 64,65 75,65 64,66 75,66 64,67 75,67 64,68 75,68 64,69 75,69 64,70 75,70 64,71 75,71 64,72 75,72 64,73 75,73 64,74 75,74
240,240 240,251 241,240 241,251 242,240 242,251 243,240 243,251 244,240 244,251 245,240 245,251 246,240 246,251 247,240 247,251 248,240 248,251 249,240 249,251 250,240 250,251 251,240 251,251 240,241 251,241 240,242 251,242 240,243 251,243 240,244 251,244 240,245 251,245 240,246 251,246 240,247 251,247 240,248 251,248 240,249 251,249 240,250 251,250
256,240 256,251 257,240 257,251 258,240 258,251 259,240 259,251 260,240 260,251 261,240 261,251 262,240 262,251 263,240 263,251 264,240 264,251 265,240 265,251 266,240 266,251 267,240 267,251 256,241 267,241 256,242 267,242 256,243 267,243 256,244 267,244 256,245 267,245 256,246 267,246 256,247 267,247 256,248 267,248 256,249 267,249 256,250 267,250
272,240 272,251 273,240 273,251 274,240 274,251 275,240 275,251 276,240 276,251 277,240 277,251 278,240 278,251 279,240 279,251 280,240 280,251 281,240 281,251 282,240 282,251 283,240 283,251 272,241 283,241 272,242 283,242 272,243 283,243 272,244 283,244 272,245 283,245 272,246 283,246 272,247 283,247 272,248 283,248 272,249 283,249 272,250 283,250
288,240 288,251 289,240 289,251 290,240 290,251 291,240 291,251 292,240 292,251 293,240 293,251 294,240 294,251 295,240 295,251 296,240 296,251 297,240 297,251 298,240 298,251 299,240 299,251 288,241 299,241 288,242 299,242 288,243 299,243 288,244 299,244 288,245 299,245 288,246 299,246 288,247 299,247 288,248 299,248 288,249 299,249 288,250 299,250
304,240 304,251 305,240 305,251 306,240 306,251 307,240 307,251 308,240 308,251 309,240 309,251 310,240 310,251 311,240 311,251 312,240 312,251 313,240 313,251 314,240 314,251 315,240 315,251 304,241 315,241 304,242 315,242 304,243 315,243 304,244 315,244 304,245 315,245 304,246 315,246 304,247 315,247 304,248 315,248 304,249 315,249 304,250 315,250
320,240 320,251 321,240 321,251 322,240 322,251 323,240 323,251 324,240 324,251 325,240 325,251 326,240 326,251 327,240 327,251 328,240 328,251 329,240 329,251 330,240 330,251 331,240 331,251 320,241 331,241 320,242 331,242 320,243 331,243 320,244 331,244 320,245 331,245 320,246 331,246 320,247 331,247 320,248 331,248 320,249 331,249 320,250 331,250
336,240 336,251 337,240 337,251 338,240 338,251 339,240 339,251 340,240 340,251 341,240 341,251 342,240 342,251 343,240 343,251 344,240 344,251 345,240 345,251 346,240 346,251 347,240 347,251 336,241 347,241 336,242 347,242 336,243 347,243 336,244 347,244 336,245 347,245 336,246 347,246 336,247 347,247 336,248 347,248 336,249 347,249 336,250 347,250
352,240 352,251 353,240 353,251 354,240 354,251 355,240 355,251 356,240 356,251 357,240 357,251 358,240 358,251 359,240 359,251 360,240 360,251 361,240 361,251 362,240 362,251 363,240 363,251 352,241 363,241 352,242 363,242 352,243 363,243 352,244 363,244 352,245 363,245 352,246 363,246 352,247 363,247 352,248 363,248 352,249 363,249 352,250 363,250
368,240 368,251 369,240 369,251 370,240 370,251 371,240 371,251 372,240 372,251 373,240 373,251 374,240 374,251 375,240 375,251 376,240 376,251 377,240 377,251 378,240 378,251 379,240 379,251 368,241 379,241 368,242 379,242 368,243 379,243 368,244 379,244 368,245 379,245 368,246 379,246 368,247 379,247 368,248 379,248 368,249 379,249 368,250 379,250
384,240 384,251 385,240 385,251 386,240 386,251 387,240 387,251 388,240 388,251 389,240 389,251 390,240 390,251 391,240 391,251 392,240 392,251 393,240 393,251 394,240 394,251 395,240 395,251 384,241 395,241 384,242 395,242 384,243 395,243 384,244 395,244 384,245 395,245 384,246 395,246 384,247 395,247 384,248 395,248 384,249 395,249 384,250 395,250
400,240 400,251 401,240 401,251 402,240 402,251 403,240 403,251 404,240 404,251 405,240 405,251 406,240 406,251 407,240 407,251 408,240 408,251 409,240 409,251 410,240 410,251 411,240 411,251 400,241 411,241 400,242 411,242 400,243 411,243 400,244 411,244 400,245 411,245 400,246 411,246 400,247 411,247 400,248 411,248 400,249 411,249 400,250 411,250
416,240 416,251 417,240 417,251 418,240 418,251 419,240 419,251 420,240 420,251 421,240 421,251 422,240 422,251 423,240 423,251 424,240 424,251 425,240 425,251 426,240 426,251 427,240 427,251 416,241 427,241 416,242 427,242 416,243 427,243 416,244 427,244 416,245 427,245 416,246 427,246 416,247 427,247 416,248 427,248 416,249 427,249 416,250 427,250
432,240 432,251 433,240 433,251 434,240 434,251 435,240 435,251 436,240 436,251 437,240 437,251 438,240 438,251 439,240 439,251 440,240 440,251 441,240 441,251 442,240 442,251 443,240 443,251 432,241 443,241 432,242 443,242 432,243 443,243 432,244 443,244 432,245 443,245 432,246 443,246 432,247 443,247 432,248 443,248 432,249 443,249 432,250 443,250
448,240 448,251 449,240 449,251 450,240 450,251 451,240 451,251 452,240 452,251 453,240 453,251 454,240 454,251 455,240 455,251 456,240 456,251 457,240 457,251 458,240 458,251 459,240 459,251 448,241 459,241 448,242 459,242 448,243 459,243 448,244 459,244 448,245 459,245 448,246 459,246 448,247 459,247 448,248 459,248 448,249 459,249 448,250 459,250
464,240 464,251 465,240 465,251 466,240 466,251 467,240 467,251 468,240 468,251 469,240 469,251 470,240 470,251 471,240 471,251 472,240 472,251 473,240 473,251 474,240 474,251 475,240 475,251 464,241 475,241 464,242 475,242 464,243 475,243 464,244 475,244 464,245 475,245 464,246 475,246 464,247 475,247 464,248 475,248 464,249 475,249 464,250 475,250
480,240 480,251 481,240 481,251 482,240 482,251 483,240 483,251 484,240 484,251 485,240 485,251 486,240 486,251 487,240 487,251 488,240 488,251 489,240 489,251 490,240 490,251 491,240 491,251 480,241 491,241 480,242 491,242 480,243 491,243 480,244 491,244 480,245 491,245 480,246 491,246 480,247 491,247 480,248 491,248 480,249 491,249 480,250 491,250
496,240 496,251 497,240 497,251 498,240 498,251 499,240 499,251 500,240 500,251 501,240 501,251 502,240 502,251 503,240 503,251 504,240 504,251 505,240 505,251 506,240 506,251 507,240 507,251 496,241 507,241 496,242 507,242 496,243 507,243 496,244 507,244 496,245 507,245 496,246 507,246 496,247 507,247 496,248 507,248 496,249 507,249 496,250 507,250
64,256 64,267 65,256 65,267 66,256 66,267 67,256 67,267 68,256 68,267 69,256 69,267 70,256 70,267 71,256 71,267 72,256 72,267 73,256 73,267 74,256 74,267 75,256 75,267 64,257 75,257 64,258 75,258 64,259 75,259 64,260 75,260 64,261 75,261 64,262 75,262 64,263 75,263 64,264 75,264 64,265 75,265 64,266 75,266
80,256 80,267 81,256 81,267 82,256 82,267 83,256 83,267 84,256 84,267 85,256 85,267 86,256 86,267 87,256 87,267 88,256 88,267 89,256 89,267 90,256 90,267 91,256 91,267 80,257 91,257 80,258 91,258 80,259 91,259 80,260 91,260 80,261 91,261 80,262 91,262 80,263 91,263 80,264 91,264 80,265 91,265 80,266 91,266
96,256 96,267 97,256 97,267 98,256 98,267 99,256 99,267 100,256 100,267 101,256 101,267 102,256 102,267 103,256 103,267 104,256 104,267 105,256 105,267 106,256 106,267 107,256 107,267 96,257 107,257 96,258 107,258 96,259 107,259 96,260 107,260 96,261 107,261 96,262 107,262 96,263 107,263 96,264 107,264 96,265 107,265 96,266 107,266
112,256 112,267 113,256 113,267 114,256 114,267 115,256 115,267 116,256 116,267 117,256 117,267 118,256 118,267 119,256 119,267 120,256 120,267 121,256 121,267 122,256 122,267 123,256 123,267 112,257 123,257 112,258 123,258 112,259 123,259 112,260 123,260 112,261 123,261 112,262 123,262 112,263 123,263 112,264 123,264 112,265 123,265 112,266 123,266
128,256 128,267 129,256 129,267 130,256 130,267 131,256 131,267 132,256 132,267 133,256 133,267 134,256 134,267 135,256 135,267 136,256 136,267 137,256 137,267 138,256 138,267 139,256 139,267 128,257 139,257 128,258 139,258 128,259 139,259 128,260 139,260 128,261 139,261 128,262 139,262 128,263 139,263 128,264 139,264 128,265 139,265 128,266 139,266
144,256 144,267 145,256 145,267 146,256 146,267 147,256 147,267 148,256 148,267 149,256 149,267 150,256 150,267 151,256 151,267 152,256 152,267 153,256 153,267 154,256 154,267 155,256 155,267 144,257 155,257 144,258 155,258 144,259 155,259 144,260 155,260 144,261 155,261 144,262 155,262 144,263 155,263 144,264 155,264 144,265 155,265 144,266 155,266
160,256 160,267 161,256 161,267 162,256 162,267 163,256 163,267 164,256 164,267 165,256 165,267 166,256 166,267 167,256 167,267 168,256 168,267 169,256 169,267 170,256 170,267 171,256 171,267 160,257 171,257 160,258 171,258 160,259 171,259 160,260 171,260 160,261 171,261 160,262 171,262 160,263 171,263 160,264 171,264 160,265 171,265 160,266 171,266
176,256 176,267 177,256 177,267 178,256 178,267 179,256 179,267 180,256 180,267 181,256 181,267 182,256 182,267 183,256 183,267 184,256 184,267 185,256 185,267 186,256 186,267 187,256 187,267 176,257 187,257 176,258 187,258 176,259 187,259 176,260 187,260 176,261 187,261 176,262 187,262 176,263 187,263 176,264 187,264 176,265 187,265 176,266 187,266
192,256 192,267 193,256 193,267 194,256 194,267 195,256 195,267 196,256 196,267 197,256 197,267 198,256 198,267 199,256 199,267 200,256 200,267 201,256 201,267 202,256 202,267 203,256 203,267 192,257 203,257 192,258 203,258 192,259 203,259 192,260 203,260 192,261 203,261 192,262 203,262 192,263 203,263 192,264 203,264 192,265 203,265 192,266 203,266
208,256 208,267 209,256 209,267 210,256 210,267 211,256 211,267 212,256 212,267 213,256 213,267 214,256 214,267 215,256 215,267 216,256 216,267 217,256 217,267 218,256 218,267 219,256 219,267 208,257 219,257 208,258 219,258 208,259 219,259 208,260 219,260 208,261 219,261 208,262 219,262 208,263 219,263 208,264 219,264 208,265 219,265 208,266 219,266
224,256 224,267 225,256 225,267 226,256 226,267 227,256 227,267 228,256 228,267 229,256 229,267 230,256 230,267 231,256 231,267 232,256 232,267 233,256 233,267 234,256 234,267 235,256 235,267 224,257 235,257 224,258 235,258 224,259 235,259 224,260 235,260 224,261 235,261 224,262 235,262 224,263 235,263 224,264 235,264 224,265 235,265 224,266 235,266
240,256 240,267 241,256 241,267 242,256 242,267 243,256 243,267 244,256 244,267 245,256 245,267 246,256 246,267 247,256 247,267 248,256 248,267 249,256 249,267 250,256 250,267 251,256 251,267 240,257 251,257 240,258 251,258 240,259 251,259 240,260 251,260 240,261 251,261 240,262 251,262 240,263 251,263 240,264 251,264 240,265 251,265 240,266 251,266
256,256 256,267 257,256 257,267 258,256 258,267 259,256 259,267 260,256 260,267 261,256 261,267 262,256 262,267 263,256 263,267 264,256 264,267 265,256 265,267 266,256 266,267 267,256 267,267 256,257 267,257 256,258 267,258 256,259 267,259 256,260 267,260 256,261 267,261 256,262 267,262 256,263 267,263 256,264 267,264 256,265 267,265 256,266 267,266
272,256 272,267 273,256 273,267 274,256 274,267 275,256 275,267 276,256 276,267 277,256 277,267 278,256 278,267 279,256 279,267 280,256 280,267 281,256 281,267 282,256 282,267 283,256 283,267 272,257 283,257 272,258 283,258 272,259 283,259 272,260 283,260 272,261 283,261 272,262 283,262 272,263 283,263 272,264 283,264 272,265 283,265 272,266 283,266
288,256 288,267 289,256 289,267 290,256 290,267 291,256 291,267 292,256 292,267 293,256 293,267 294,256 294,267 295,256 295,267 296,256 296,267 297,256 297,267 298,256 298,267 299,256 299,267 288,257 299,257 288,258 299,258 288,259 299,259 288,260 299,260 288,261 299,261 288,262 299,262 288,263 299,263 288,264 299,264 288,265 299,265 288,266 299,266
304,256 304,267 305,256 305,267 306,256 306,267 307,256 307,267 308,256 308,267 309,256 309,267 310,256 310,267 311,256 311,267 312,256 312,267 313,256 313,267 314,256 314,267 315,256 315,267 304,257 315,257 304,258 315,258 304,259 315,259 304,260 315,260 304,261 315,261 304,262 315,262 304,263 315,263 304,264 315,264 304,265 315,265 304,266 315,266
320,256 320,267 321,256 321,267 322,256 322,267 323,256 323,267 324,256 324,267 325,256 325,267 326,256 326,267 327,256 327,267 328,256 328,267 329,256 329,267 330,256 330,267 331,256 331,267 320,257 331,257 320,258 331,258 320,259 331,259 320,260 331,260 320,261 331,261 320,262 331,262 320,263 331,263 320,264 331,264 320,265 331,265 320,266 331,266
336,256 336,267 337,256 337,267 338,256 338,267 339,256 339,267 340,256 340,267 341,256 341,267 342,256 342,267 343,256 343,267 344,256 344,267 345,256 345,267 346,256 346,267 347,256 347,267 336,257 347,257 336,258 347,258 336,259 347,259 336,260 347,260 336,261 347,261 336,262 347,262 336,263 347,263 336,264 347,264 336,265 347,265 336,266 347,266
352,256 352,267 353,256 353,267 354,256 354,267 355,256 355,267 356,256 356,267 357,256 357,267 358,256 358,267 359,256 359,267 360,256 360,267 361,256 361,267 362,256 362,267 363,256 363,267 352,257 363,257 352,258 363,258 352,259 363,259 352,260 363,260 352,261 363,261 352,262 363,262 352,263 363,263 352,264 363,264 352,265 363,265 352,266 363,266
368,256 368,267 369,256 369,267 370,256 370,267 371,256 371,267 372,256 372,267 373,256 373,267 374,256 374,267 375,256 375,267 376,256 376,267 377,256 377,267 378,256 378,267 379,256 379,267 368,257 379,257 368,258 379,258 368,259 379,259 368,260 379,260 368,261 379,261 368,262 379,262 368,263 379,263 368,264 379,264 368,265 379,265 368,266 379,266
384,256 384,267 385,256 385,267 386,256 386,267 387,256 387,267 388,256 388,267 389,256 389,267 390,256 390,267 391,256 391,267 392,256 392,267 393,256 393,267 394,256 394,267 395,256 395,267 384,257 395,257 384,258 395,258 384,259 395,259 384,260 395,260 384,261 395,261 384,262 395,262 384,263 395,263 384,264 395,264 384,265 395,265 384,266 395,266
400,256 400,267 401,256 401,267 402,256 402,267 403,256 403,267 404,256 404,267 405,256 405,267 406,256 406,267 407,256 407,267 408,256 408,267 409,256 409,267 410,256 410,267 411,256 411,267 400,257 411,257 400,258 411,258 400,259 411,259 400,260 411,260 400,261 411,261 400,262 411,262 400,263 411,263 400,264 411,264 400,265 411,265 400,266 411,266
416,256 416,267 417,256 417,267 418,256 418,267 419,256 419,267 420,256 420,267 421,256 421,267 422,256 422,267 423,256 423,267 424,256 424,267 425,256 425,267 426,256 426,267 427,256 427,267 416,257 427,257 416,258 427,258 416,259 427,259 416,260 427,260 416,261 427,261 416,262 427,262 416,263 427,263 416,264 427,264 416,265 427,265 416,266 427,266
432,256 432,267 433,256 433,267 434,256 434,267 435,256 435,267 436,256 436,267 437,256 437,267 438,256 438,267 439,256 439,267 440,256 440,267 441,256 441,267 442,256 442,267 443,256 443,267 432,257 443,257 432,258 443,258 432,259 443,259 432,260 443,260 432,261 443,261 432,262 443,262 432,263 443,263 432,264 443,264 432,265 443,265 432,266 443,266
448,256 448,267 449,256 449,267 450,256 450,267 451,256 451,267 452,256 452,267 453,256 453,267 454,256 454,267 455,256 455,267 456,256 456,267 457,256 457,267 458,256 458,267 459,256 459,267 448,257 459,257 448,258 459,258 448,259 459,259 448,260 459,260 448,261 459,261 448,262 459,262 448,263 459,263 448,264 459,264 448,265 459,265 448,266 459,266
464,256 464,267 465,256 465,267 466,256 466,267 467,256 467,267 468,256 468,267 469,256 469,267 470,256 470,267 471,256 471,267 472,256 472,267 473,256 473,267 474,256 474,267 475,256 475,267 464,257 475,257 464,258 475,258 464,259 475,259 464,260 475,260 464,261 475,261 464,262 475,262 464,263 475,263 464,264 475,264 464,265 475,265 464,266 475,266
480,256 480,267 481,256 481,267 482,256 482,267 483,256 483,267 484,256 484,267 485,256 485,267 486,256 486,267 487,256 487,267 488,256 488,267 489,256 489,267 490,256 490,267 491,256 491,267 480,257 491,257 480,258 491,258 480,259 491,259 480,260 491,260 480,261 491,261 480,262 491,262 480,263 491,263 480,264 491,264 480,265 491,265 480,266 491,266
496,256 496,267 497,256 497,267 498,256 498,267 499,256 499,267 500,256 500,267 501,256 501,267 502,256 502,267 503,256 503,267 504,256 504,267 505,256 505,267 506,256 506,267 507,256 507,267 496,257 507,257 496,258 507,258 496,259 507,259 496,260 507,260 496,261 507,261 496,262 507,262 496,263 507,263 496,264 507,264 496,265 507,265 496,266 507,266
64,272 64,283 65,272 65,283 66,272 66,283 67,272 67,283 68,272 68,283 69,272 69,283 70,272 70,283 71,272 71,283 72,272 72,283 73,272 73,283 74,272 74,283 75,272 75,283 64,273 75,273 64,274 75,274 64,275 75,275 64,276 75,276 64,277 75,277 64,278 75,278 64,279 75,279 64,280 75,280 64,281 75,281 64,282 75,282
80,272 80,283 81,272 81,283 82,272 82,283 83,272 83,283 84,272 84,283 85,272 85,283 86,272 86,283 87,272 87,283 88,272 88,283 89,272 89,283 90,272 90,283 91,272 91,283 80,273 91,273 80,274 91,274 80,275 91,275 80,276 91,276 80,277 91,277 80,278 91,278 80,279 91,279 80,280 91,280 80,281 91,281 80,282 91,282
96,272 96,283 97,272 97,283 98,272 98,283 99,272 99,283 100,272 100,283 101,272 101,283 102,272 102,283 103,272 103,283 104,272 104,283 105,272 105,283 106,272 106,283 107,272 107,283 96,273 107,273 96,274 107,274 96,275 107,275 96,276 107,276 96,277 107,277 96,278 107,278 96,279 107,279 96,280 107,280 96,281 107,281 96,282 107,282
112,272 112,283 113,272 113,283 114,272 114,283 115,272 115,283 116,272 116,283 117,272 117,283 118,272 118,283 119,272 119,283 120,272 120,283 121,272 121,283 122,272 122,283 123,272 123,283 112,273 123,273 112,274 123,274 112,275 123,275 112,276 123,276 112,277 123,277 112,278 123,278 112,279 123,279 112,280 123,280 112,281 123,281 112,282 123,282
128,272 128,283 129,272 129,283 130,272 130,283 131,272 131,283 132,272 132,283 133,272 133,283 134,272 134,283 135,272 135,283 136,272 136,283 137,272 137,283 138,272 138,283 139,272 139,283 128,273 139,273 128,274 139,274 128,275 139,275 128,276 139,276 128,277 139,277 128,278 139,278 128,279 139,279 128,280 139,280 128,281 139,281 128,282 139,282
144,272 144,283 145,272 145,283 146,272 146,283 147,272 147,283 148,272 148,283 149,272 149,283 150,272 150,283 151,272 151,283 152,272 152,283 153,272 153,283 154,272 154,283 155,272 155,283 144,273 155,273 144,274 155,274 144,275 155,275 144,276 155,276 144,277 155,277 144,278 155,278 144,279 155,279 144,280 155,280 144,281 155,281 144,282 155,282
160,272 160,283 161,272 161,283 162,272 162,283 163,272 163,283 164,272 164,283 165,272 165,283 166,272 166,283 167,272 167,283 168,272 168,283 169,272 169,283 170,272 170,283 171,272 171,283 160,273 171,273 160,274 171,274 160,275 171,275 160,276 171,276 160,277 171,277 160,278 171,278 160,279 171,279 160,280 171,280 160,281 171,281 160,282 171,282
